"","id","approve"
"5652",23544,0
"5653",23546,1
"5654",23553,1
"5655",23556,1
"5656",23567,1
"5657",23571,1
"5658",23573,0
"5659",23574,1
"5660",23577,1
"5661",23578,1
"5662",23583,1
"5663",23592,1
"5664",23596,1
"5665",23598,1
"5666",23601,1
"5667",23606,1
"5668",23621,1
"5669",23623,1
"5670",23626,1
"5671",23635,1
"5672",23636,1
"5673",23641,1
"5674",23651,1
"5675",23655,0
"5676",23656,1
"5677",23659,1
"5678",23666,1
"5679",23667,1
"5680",23668,1
"5681",23672,1
"5682",23674,1
"5683",23683,1
"5684",23693,1
"5685",23695,1
"5686",23699,1
"5687",23701,1
"5688",23702,1
"5689",23712,1
"5690",23719,0
"5691",23721,1
"5692",23728,1
"5693",23731,1
"5694",23740,1
"5695",23742,1
"5696",23747,1
"5697",23768,1
"5698",23770,1
"5699",23773,0
"5700",23777,1
"5701",23780,1
"5702",23782,1
"5703",23785,1
"5704",23786,0
"5705",23791,1
"5706",23794,1
"5707",23807,1
"5708",23811,1
"5709",23813,1
"5710",23815,1
"5711",23820,1
"5712",23834,1
"5713",23841,1
"5714",23848,1
"5715",23853,0
"5716",23855,1
"5717",23859,1
"5718",23860,1
"5719",23867,1
"5720",23872,0
"5721",23875,1
"5722",23878,1
"5723",23886,1
"5724",23888,1
"5725",23897,1
"5726",23912,1
"5727",23913,1
"5728",23916,1
"5729",23926,1
"5730",23933,1
"5731",23935,1
"5732",23952,0
"5733",23954,1
"5734",23974,1
"5735",23976,1
"5736",23981,1
"5737",23986,1
"5738",23988,1
"5739",23993,1
"5740",23995,1
"5741",23998,1
"5742",24002,1
"5743",24007,1
"5744",24008,1
"5745",24012,1
"5746",24016,1
"5747",24017,1
"5748",24023,0
"5749",24024,1
"5750",24027,1
"5751",24039,1
"5752",24040,0
"5753",24047,1
"5754",24055,1
"5755",24056,1
"5756",24060,1
"5757",24066,1
"5758",24067,1
"5759",24069,1
"5760",24071,1
"5761",24075,1
"5762",24089,0
"5763",24090,1
"5764",24093,1
"5765",24099,1
"5766",24105,1
"5767",24108,1
"5768",24114,1
"5769",24120,1
"5770",24122,1
"5771",24127,1
"5772",24133,0
"5773",24134,0
"5774",24136,0
"5775",24139,1
"5776",24147,1
"5777",24154,1
"5778",24169,1
"5779",24170,1
"5780",24178,1
"5781",24180,1
"5782",24183,1
"5783",24186,1
"5784",24188,1
"5785",24191,1
"5786",24194,1
"5787",24199,1
"5788",24204,1
"5789",24209,1
"5790",24210,1
"5791",24213,1
"5792",24214,1
"5793",24218,1
"5794",24229,1
"5795",24240,1
"5796",24244,0
"5797",24246,1
"5798",24248,1
"5799",24249,1
"5800",24252,1
"5801",24258,1
"5802",24265,1
"5803",24267,1
"5804",24271,1
"5805",24279,1
"5806",24280,1
"5807",24284,1
"5808",24288,1
"5809",24290,1
"5810",24291,1
"5811",24295,1
"5812",24298,0
"5813",24299,1
"5814",24300,0
"5815",24303,1
"5816",24305,1
"5817",24330,1
"5818",24337,1
"5819",24343,1
"5820",24344,1
"5821",24349,1
"5822",24353,1
"5823",24354,1
"5824",24355,1
"5825",24363,1
"5826",24368,1
"5827",24369,1
"5828",24377,1
"5829",24379,1
"5830",24381,1
"5831",24390,1
"5832",24392,0
"5833",24397,1
"5834",24401,1
"5835",24406,1
"5836",24407,1
"5837",24413,1
"5838",24415,1
"5839",24419,1
"5840",24420,0
"5841",24421,1
"5842",24428,1
"5843",24429,1
"5844",24431,1
"5845",24436,1
"5846",24437,1
"5847",24441,0
"5848",24449,1
"5849",24450,1
"5850",24451,1
"5851",24452,1
"5852",24464,1
"5853",24468,1
"5854",24469,1
"5855",24470,1
"5856",24471,1
"5857",24477,1
"5858",24482,1
"5859",24483,0
"5860",24487,1
"5861",24495,1
"5862",24505,1
"5863",24514,1
"5864",24524,1
"5865",24525,1
"5866",24527,1
"5867",24528,1
"5868",24535,1
"5869",24537,1
"5870",24539,1
"5871",24541,1
"5872",24547,1
"5873",24550,1
"5874",24558,1
"5875",24562,1
"5876",24564,1
"5877",24566,1
"5878",24573,1
"5879",24574,1
"5880",24575,1
"5881",24578,1
"5882",24580,1
"5883",24582,1
"5884",24584,1
"5885",24590,1
"5886",24600,0
"5887",24601,1
"5888",24604,1
"5889",24612,1
"5890",24617,1
"5891",24622,1
"5892",24630,0
"5893",24641,1
"5894",24647,1
"5895",24649,1
"5896",24650,1
"5897",24654,1
"5898",24660,1
"5899",24661,1
"5900",24662,1
"5901",24664,1
"5902",24665,1
"5903",24674,1
"5904",24679,1
"5905",24682,1
"5906",24685,1
"5907",24687,1
"5908",24690,1
"5909",24693,1
"5910",24700,1
"5911",24701,1
"5912",24702,1
"5913",24703,1
"5914",24709,1
"5915",24715,1
"5916",24716,0
"5917",24720,1
"5918",24722,1
"5919",24727,1
"5920",24728,0
"5921",24737,1
"5922",24743,1
"5923",24746,1
"5924",24749,0
"5925",24752,1
"5926",24753,1
"5927",24754,1
"5928",24755,1
"5929",24759,1
"5930",24760,1
"5931",24761,1
"5932",24770,1
"5933",24776,1
"5934",24780,1
"5935",24791,1
"5936",24793,1
"5937",24794,1
"5938",24804,1
"5939",24808,0
"5940",24815,1
"5941",24816,1
"5942",24820,1
"5943",24822,0
"5944",24823,1
"5945",24832,1
"5946",24838,1
"5947",24841,1
"5948",24852,1
"5949",24857,1
"5950",24861,1
"5951",24866,1
"5952",24874,1
"5953",24875,1
"5954",24876,1
"5955",24880,1
"5956",24886,1
"5957",24890,0
"5958",24891,1
"5959",24895,1
"5960",24897,1
"5961",24898,0
"5962",24900,1
"5963",24907,1
"5964",24913,1
"5965",24917,1
"5966",24918,1
"5967",24920,1
"5968",24923,1
"5969",24924,1
"5970",24925,1
"5971",24928,1
"5972",24936,1
"5973",24937,1
"5974",24943,1
"5975",24944,1
"5976",24945,1
"5977",24947,1
"5978",24948,1
"5979",24949,1
"5980",24955,1
"5981",24967,0
"5982",24981,1
"5983",24982,1
"5984",24993,1
"5985",24994,1
"5986",24999,1
"5987",25003,1
"5988",25013,1
"5989",25021,1
"5990",25024,1
"5991",25028,1
"5992",25030,1
"5993",25035,1
"5994",25041,1
"5995",25042,1
"5996",25045,1
"5997",25048,0
"5998",25049,1
"5999",25050,1
"6000",25051,1
"6001",25055,0
"6002",25059,1
"6003",25062,1
"6004",25063,1
"6005",25064,1
"6006",25068,1
"6007",25070,1
"6008",25072,1
"6009",25073,1
"6010",25076,1
"6011",25077,1
"6012",25079,1
"6013",25084,1
"6014",25085,1
"6015",25088,1
"6016",25089,1
"6017",25092,1
"6018",25101,0
"6019",25102,1
"6020",25104,1
"6021",25108,1
"6022",25110,1
"6023",25111,1
"6024",25113,1
"6025",25115,1
"6026",25121,1
"6027",25122,1
"6028",25123,1
"6029",25125,1
"6030",25130,1
"6031",25137,1
"6032",25140,1
"6033",25141,1
"6034",25142,1
"6035",25145,1
"6036",25149,1
"6037",25151,1
"6038",25158,1
"6039",25160,1
"6040",25162,1
"6041",25170,1
"6042",25177,1
"6043",25178,1
"6044",25183,1
"6045",25190,1
"6046",25203,0
"6047",25205,0
"6048",25207,1
"6049",25213,1
"6050",25218,1
"6051",25222,1
"6052",25223,1
"6053",25225,1
"6054",25226,1
"6055",25227,0
"6056",25236,1
"6057",25238,1
"6058",25239,1
"6059",25240,1
"6060",25243,1
"6061",25249,1
"6062",25251,1
"6063",25257,1
"6064",25271,1
"6065",25273,1
"6066",25274,1
"6067",25288,1
"6068",25293,1
"6069",25294,1
"6070",25295,1
"6071",25300,1
"6072",25305,1
"6073",25306,1
"6074",25312,1
"6075",25315,1
"6076",25316,1
"6077",25319,1
"6078",25320,1
"6079",25323,1
"6080",25328,1
"6081",25331,1
"6082",25333,1
"6083",25335,1
"6084",25337,1
"6085",25340,1
"6086",25352,0
"6087",25358,1
"6088",25362,1
"6089",25363,1
"6090",25364,1
"6091",25365,1
"6092",25367,1
"6093",25369,1
"6094",25370,1
"6095",25372,1
"6096",25380,1
"6097",25381,0
"6098",25382,1
"6099",25389,1
"6100",25397,1
"6101",25404,1
"6102",25408,0
"6103",25418,1
"6104",25419,1
"6105",25422,1
"6106",25440,0
"6107",25446,1
"6108",25450,1
"6109",25453,1
"6110",25463,0
"6111",25464,1
"6112",25468,1
"6113",25469,1
"6114",25475,0
"6115",25479,1
"6116",25482,1
"6117",25484,1
"6118",25487,1
"6119",25494,1
"6120",25500,1
"6121",25502,1
"6122",25511,1
"6123",25513,1
"6124",25514,1
"6125",25516,0
"6126",25520,1
"6127",25523,1
"6128",25526,0
"6129",25530,1
"6130",25533,1
"6131",25534,1
"6132",25535,1
"6133",25537,1
"6134",25538,1
"6135",25541,1
"6136",25542,1
"6137",25553,1
"6138",25561,1
"6139",25574,1
"6140",25576,1
"6141",25579,1
"6142",25581,0
"6143",25584,1
"6144",25585,1
"6145",25590,1
"6146",25592,1
"6147",25593,1
"6148",25610,1
"6149",25611,0
"6150",25615,1
"6151",25616,1
"6152",25617,1
"6153",25618,1
"6154",25622,1
"6155",25632,1
"6156",25635,1
"6157",25639,1
"6158",25641,0
"6159",25645,1
"6160",25647,1
"6161",25653,1
"6162",25655,1
"6163",25659,1
"6164",25665,1
"6165",25666,1
"6166",25667,1
"6167",25672,0
"6168",25673,1
"6169",25674,1
"6170",25682,1
"6171",25688,1
"6172",25689,1
"6173",25696,0
"6174",25697,1
"6175",25704,1
"6176",25712,1
"6177",25714,1
"6178",25719,1
"6179",25723,1
"6180",25724,1
"6181",25726,1
"6182",25727,1
"6183",25735,1
"6184",25747,0
"6185",25776,1
"6186",25777,1
"6187",25784,1
"6188",25785,1
"6189",25806,1
"6190",25807,0
"6191",25809,1
"6192",25811,1
"6193",25813,1
"6194",25815,1
"6195",25821,1
"6196",25825,0
"6197",25828,1
"6198",25832,1
"6199",25835,1
"6200",25836,0
"6201",25837,1
"6202",25847,1
"6203",25849,0
"6204",25851,1
"6205",25853,1
"6206",25854,1
"6207",25860,0
"6208",25863,1
"6209",25867,0
"6210",25871,1
"6211",25872,1
"6212",25873,1
"6213",25878,1
"6214",25893,1
"6215",25896,1
"6216",25898,1
"6217",25900,1
"6218",25906,1
"6219",25915,1
"6220",25918,1
"6221",25922,1
"6222",25930,1
"6223",25933,1
"6224",25938,1
"6225",25939,1
"6226",25940,1
"6227",25943,0
"6228",25945,0
"6229",25946,0
"6230",25955,1
"6231",25958,1
"6232",25965,1
"6233",25967,1
"6234",25968,1
"6235",25969,1
"6236",25980,1
"6237",25981,1
"6238",25985,1
"6239",25990,0
"6240",25994,1
"6241",25998,1
"6242",26006,1
"6243",26012,1
"6244",26017,1
"6245",26021,1
"6246",26023,1
"6247",26024,1
"6248",26025,1
"6249",26026,1
"6250",26029,1
"6251",26032,1
"6252",26040,1
"6253",26042,1
"6254",26045,1
"6255",26046,1
"6256",26049,1
"6257",26052,1
"6258",26053,1
"6259",26054,0
"6260",26056,1
"6261",26057,1
"6262",26060,1
"6263",26063,1
"6264",26066,1
"6265",26070,1
"6266",26073,1
"6267",26085,1
"6268",26088,1
"6269",26092,1
"6270",26097,1
"6271",26100,1
"6272",26102,1
"6273",26117,1
"6274",26128,1
"6275",26131,1
"6276",26141,1
"6277",26142,0
"6278",26149,1
"6279",26152,1
"6280",26157,0
"6281",26166,1
"6282",26173,1
"6283",26177,1
"6284",26181,1
"6285",26191,1
"6286",26192,1
"6287",26197,1
"6288",26209,1
"6289",26223,1
"6290",26226,1
"6291",26236,1
"6292",26237,1
"6293",26242,1
"6294",26245,1
"6295",26246,1
"6296",26251,1
"6297",26252,1
"6298",26253,0
"6299",26257,1
"6300",26263,1
"6301",26273,1
"6302",26278,1
"6303",26280,1
"6304",26281,1
"6305",26283,1
"6306",26290,1
"6307",26297,1
"6308",26298,1
"6309",26304,0
"6310",26309,0
"6311",26320,1
"6312",26322,1
"6313",26325,1
"6314",26327,1
"6315",26328,0
"6316",26330,1
"6317",26336,1
"6318",26338,1
"6319",26353,1
"6320",26359,1
"6321",26361,1
"6322",26366,1
"6323",26374,1
"6324",26386,1
"6325",26387,1
"6326",26388,1
"6327",26400,0
"6328",26403,1
"6329",26405,1
"6330",26406,0
"6331",26407,1
"6332",26410,1
"6333",26411,1
"6334",26417,1
"6335",26422,1
"6336",26428,1
"6337",26429,1
"6338",26430,1
"6339",26433,1
"6340",26437,1
"6341",26439,0
"6342",26440,1
"6343",26441,1
"6344",26448,1
"6345",26452,1
"6346",26455,1
"6347",26457,0
"6348",26463,1
"6349",26474,1
"6350",26476,1
"6351",26481,0
"6352",26485,1
"6353",26490,1
"6354",26496,1
"6355",26500,1
"6356",26501,1
"6357",26504,1
"6358",26505,1
"6359",26510,1
"6360",26511,1
"6361",26518,1
"6362",26520,0
"6363",26523,1
"6364",26530,1
"6365",26542,0
"6366",26546,1
"6367",26550,1
"6368",26551,1
"6369",26553,1
"6370",26554,0
"6371",26556,1
"6372",26557,1
"6373",26561,1
"6374",26565,1
"6375",26568,0
"6376",26569,1
"6377",26571,0
"6378",26572,1
"6379",26574,1
"6380",26575,1
"6381",26586,0
"6382",26587,1
"6383",26588,1
"6384",26590,1
"6385",26594,1
"6386",26595,1
"6387",26600,1
"6388",26605,1
"6389",26606,1
"6390",26610,1
"6391",26612,1
"6392",26613,1
"6393",26621,1
"6394",26628,1
"6395",26632,1
"6396",26634,1
"6397",26639,1
"6398",26640,1
"6399",26641,1
"6400",26643,1
"6401",26650,0
"6402",26654,1
"6403",26656,1
"6404",26659,1
"6405",26661,1
"6406",26666,1
"6407",26667,0
"6408",26673,0
"6409",26677,1
"6410",26682,0
"6411",26683,1
"6412",26684,1
"6413",26685,1
"6414",26687,1
"6415",26690,1
"6416",26695,1
"6417",26698,1
"6418",26700,1
"6419",26701,1
"6420",26703,0
"6421",26707,1
"6422",26708,1
"6423",26710,1
"6424",26717,1
"6425",26719,1
"6426",26721,1
"6427",26723,1
"6428",26725,1
"6429",26729,1
"6430",26733,1
"6431",26734,1
"6432",26741,1
"6433",26757,1
"6434",26758,1
"6435",26760,0
"6436",26762,0
"6437",26766,0
"6438",26778,1
"6439",26779,1
"6440",26782,1
"6441",26786,1
"6442",26787,1
"6443",26789,1
"6444",26793,1
"6445",26795,1
"6446",26797,1
"6447",26802,1
"6448",26805,1
"6449",26809,1
"6450",26812,1
"6451",26813,0
"6452",26831,1
"6453",26836,1
"6454",26847,1
"6455",26862,1
"6456",26866,1
"6457",26873,1
"6458",26878,1
"6459",26879,1
"6460",26892,1
"6461",26894,1
"6462",26896,1
"6463",26903,1
"6464",26912,1
"6465",26915,1
"6466",26922,1
"6467",26923,1
"6468",26925,1
"6469",26926,1
"6470",26927,1
"6471",26930,1
"6472",26935,1
"6473",26936,1
"6474",26939,1
"6475",26940,1
"6476",26950,1
"6477",26952,1
"6478",26958,1
"6479",26960,1
"6480",26961,1
"6481",26963,1
"6482",26971,1
"6483",26972,1
"6484",26977,1
"6485",26978,1
"6486",26981,1
"6487",26987,1
"6488",26990,1
"6489",26991,1
"6490",26992,1
"6491",26994,1
"6492",26996,1
"6493",27001,1
"6494",27004,1
"6495",27006,1
"6496",27011,1
"6497",27015,0
"6498",27017,1
"6499",27024,1
"6500",27025,1
"6501",27027,1
"6502",27030,1
"6503",27033,1
"6504",27035,1
"6505",27039,1
"6506",27042,1
"6507",27046,1
"6508",27047,1
"6509",27048,1
"6510",27049,1
"6511",27055,1
"6512",27064,0
"6513",27067,1
"6514",27071,1
"6515",27072,1
"6516",27078,1
"6517",27093,1
"6518",27101,1
"6519",27105,0
"6520",27106,1
"6521",27107,1
"6522",27109,1
"6523",27112,1
"6524",27116,1
"6525",27118,1
"6526",27120,1
"6527",27124,0
"6528",27130,1
"6529",27133,1
"6530",27136,1
"6531",27138,1
"6532",27140,0
"6533",27141,1
"6534",27145,1
"6535",27147,1
"6536",27149,1
"6537",27150,1
"6538",27154,1
"6539",27157,1
"6540",27161,1
"6541",27162,1
"6542",27166,1
"6543",27170,1
"6544",27172,1
"6545",27174,1
"6546",27176,1
"6547",27177,0
"6548",27180,1
"6549",27182,0
"6550",27184,1
"6551",27186,1
"6552",27192,1
"6553",27198,1
"6554",27205,1
"6555",27211,1
"6556",27216,1
"6557",27217,1
"6558",27220,1
"6559",27221,1
"6560",27226,1
"6561",27233,0
"6562",27248,1
"6563",27250,1
"6564",27251,1
"6565",27259,1
"6566",27261,0
"6567",27262,1
"6568",27263,1
"6569",27270,1
"6570",27289,1
"6571",27290,1
"6572",27293,0
"6573",27299,1
"6574",27300,1
"6575",27318,1
"6576",27323,1
"6577",27326,1
"6578",27330,1
"6579",27332,1
"6580",27336,1
"6581",27340,0
"6582",27345,1
"6583",27347,1
"6584",27348,1
"6585",27360,1
"6586",27361,1
"6587",27362,1
"6588",27391,1
"6589",27400,1
"6590",27402,1
"6591",27404,1
"6592",27416,1
"6593",27420,1
"6594",27422,1
"6595",27424,1
"6596",27425,1
"6597",27427,1
"6598",27429,1
"6599",27432,1
"6600",27455,1
"6601",27456,1
"6602",27457,1
"6603",27464,1
"6604",27466,0
"6605",27467,1
"6606",27471,1
"6607",27474,1
"6608",27475,1
"6609",27478,1
"6610",27483,1
"6611",27498,1
"6612",27499,1
"6613",27501,1
"6614",27502,1
"6615",27506,1
"6616",27513,1
"6617",27522,1
"6618",27528,1
"6619",27537,1
"6620",27538,1
"6621",27539,1
"6622",27541,0
"6623",27553,1
"6624",27563,1
"6625",27567,1
"6626",27573,1
"6627",27578,1
"6628",27580,1
"6629",27589,1
"6630",27590,1
"6631",27591,1
"6632",27592,1
"6633",27596,1
"6634",27603,1
"6635",27612,0
"6636",27613,1
"6637",27619,1
"6638",27621,1
"6639",27623,1
"6640",27626,1
"6641",27633,1
"6642",27634,1
"6643",27635,1
"6644",27640,1
"6645",27649,1
"6646",27650,1
"6647",27673,1
"6648",27675,1
"6649",27676,1
"6650",27689,1
"6651",27691,0
"6652",27694,1
"6653",27698,1
"6654",27701,1
"6655",27703,1
"6656",27706,1
"6657",27707,0
"6658",27710,1
"6659",27714,1
"6660",27717,1
"6661",27721,1
"6662",27726,1
"6663",27728,1
"6664",27729,0
"6665",27737,1
"6666",27741,1
"6667",27748,0
"6668",27751,1
"6669",27765,1
"6670",27771,1
"6671",27778,1
"6672",27779,1
"6673",27780,1
"6674",27781,1
"6675",27791,1
"6676",27793,1
"6677",27795,1
"6678",27801,1
"6679",27802,1
"6680",27806,1
"6681",27809,1
"6682",27819,1
"6683",27830,1
"6684",27832,1
"6685",27841,0
"6686",27843,1
"6687",27849,1
"6688",27850,1
"6689",27851,1
"6690",27852,1
"6691",27855,1
"6692",27858,1
"6693",27859,1
"6694",27862,1
"6695",27871,1
"6696",27882,1
"6697",27886,0
"6698",27893,1
"6699",27901,1
"6700",27902,1
"6701",27903,1
"6702",27922,1
"6703",27931,1
"6704",27933,0
"6705",27934,1
"6706",27939,1
"6707",27941,0
"6708",27942,1
"6709",27943,0
"6710",27947,1
"6711",27950,1
"6712",27955,1
"6713",27959,1
"6714",27970,1
"6715",27971,1
"6716",27981,1
"6717",27985,1
"6718",27989,1
"6719",27991,1
"6720",27993,1
"6721",27997,1
"6722",28002,1
"6723",28005,1
"6724",28007,1
"6725",28010,0
"6726",28013,1
"6727",28015,1
"6728",28022,1
"6729",28036,1
"6730",28038,1
"6731",28039,1
"6732",28043,1
"6733",28046,1
"6734",28049,1
"6735",28051,1
"6736",28055,0
"6737",28062,1
"6738",28063,1
"6739",28066,1
"6740",28076,1
"6741",28077,1
"6742",28080,0
"6743",28082,1
"6744",28087,1
"6745",28088,1
"6746",28089,0
"6747",28090,1
"6748",28091,1
"6749",28092,1
"6750",28093,1
"6751",28096,1
"6752",28098,1
"6753",28099,1
"6754",28101,1
"6755",28103,1
"6756",28109,1
"6757",28115,1
"6758",28119,1
"6759",28126,1
"6760",28135,1
"6761",28136,0
"6762",28148,1
"6763",28152,1
"6764",28153,1
"6765",28154,1
"6766",28156,1
"6767",28158,0
"6768",28160,1
"6769",28161,1
"6770",28166,1
"6771",28175,1
"6772",28177,1
"6773",28185,1
"6774",28187,1
"6775",28188,1
"6776",28192,1
"6777",28200,1
"6778",28201,1
"6779",28202,1
"6780",28204,1
"6781",28210,1
"6782",28212,1
"6783",28216,1
"6784",28219,1
"6785",28227,1
"6786",28229,0
"6787",28245,1
"6788",28246,1
"6789",28249,1
"6790",28254,0
"6791",28264,1
"6792",28265,1
"6793",28266,1
"6794",28267,1
"6795",28269,1
"6796",28275,1
"6797",28277,1
"6798",28278,1
"6799",28284,0
"6800",28292,1
"6801",28294,1
"6802",28307,1
"6803",28308,1
"6804",28318,1
"6805",28319,1
"6806",28321,1
"6807",28322,1
"6808",28331,1
"6809",28334,1
"6810",28340,1
"6811",28342,1
"6812",28344,1
"6813",28345,1
"6814",28346,0
"6815",28349,1
"6816",28352,1
"6817",28356,1
"6818",28363,1
"6819",28365,1
"6820",28367,1
"6821",28368,1
"6822",28373,1
"6823",28377,1
"6824",28379,1
"6825",28393,1
"6826",28402,1
"6827",28406,1
"6828",28408,1
"6829",28413,1
"6830",28414,1
"6831",28421,1
"6832",28426,1
"6833",28431,1
"6834",28436,1
"6835",28447,1
"6836",28453,0
"6837",28457,1
"6838",28462,1
"6839",28465,1
"6840",28472,1
"6841",28475,1
"6842",28483,1
"6843",28484,1
"6844",28494,1
"6845",28497,1
"6846",28502,1
"6847",28503,0
"6848",28510,1
"6849",28511,1
"6850",28515,1
"6851",28520,1
"6852",28523,1
"6853",28531,1
"6854",28532,0
"6855",28537,1
"6856",28543,1
"6857",28544,1
"6858",28549,1
"6859",28550,1
"6860",28554,1
"6861",28557,1
"6862",28564,1
"6863",28568,0
"6864",28575,1
"6865",28576,1
"6866",28579,1
"6867",28580,1
"6868",28587,1
"6869",28599,1
"6870",28600,1
"6871",28601,1
"6872",28604,1
"6873",28606,1
"6874",28613,1
"6875",28616,1
"6876",28620,1
"6877",28621,1
"6878",28624,1
"6879",28625,1
"6880",28627,1
"6881",28634,1
"6882",28640,1
"6883",28642,1
"6884",28643,1
"6885",28652,1
"6886",28653,1
"6887",28654,1
"6888",28659,1
"6889",28664,1
"6890",28669,1
"6891",28676,0
"6892",28680,0
"6893",28681,0
"6894",28682,1
"6895",28690,1
"6896",28706,1
"6897",28714,1
"6898",28717,1
"6899",28720,1
"6900",28729,1
"6901",28744,1
"6902",28745,0
"6903",28747,1
"6904",28749,1
"6905",28752,0
"6906",28767,1
"6907",28791,1
"6908",28792,1
"6909",28794,1
"6910",28801,1
"6911",28807,1
"6912",28813,1
"6913",28822,1
"6914",28826,1
"6915",28827,1
"6916",28829,1
"6917",28838,1
"6918",28839,1
"6919",28842,0
"6920",28848,1
"6921",28855,1
"6922",28856,1
"6923",28857,1
"6924",28860,1
"6925",28866,1
"6926",28869,1
"6927",28872,1
"6928",28884,1
"6929",28887,1
"6930",28898,1
"6931",28901,1
"6932",28918,1
"6933",28919,1
"6934",28922,1
"6935",28925,1
"6936",28927,1
"6937",28930,1
"6938",28933,1
"6939",28935,1
"6940",28941,1
"6941",28943,0
"6942",28946,1
"6943",28947,1
"6944",28950,1
"6945",28953,1
"6946",28956,0
"6947",28961,1
"6948",28962,1
"6949",28965,1
"6950",28968,1
"6951",28976,1
"6952",28979,1
"6953",28984,1
"6954",28996,1
"6955",28997,1
"6956",28999,1
"6957",29002,0
"6958",29008,1
"6959",29014,1
"6960",29019,1
"6961",29024,1
"6962",29025,1
"6963",29027,1
"6964",29030,0
"6965",29033,0
"6966",29034,1
"6967",29036,0
"6968",29037,1
"6969",29039,1
"6970",29051,1
"6971",29057,1
"6972",29058,1
"6973",29071,1
"6974",29077,1
"6975",29091,1
"6976",29096,0
"6977",29111,1
"6978",29113,1
"6979",29114,1
"6980",29115,1
"6981",29120,1
"6982",29121,1
"6983",29123,1
"6984",29125,1
"6985",29126,1
"6986",29127,1
"6987",29129,1
"6988",29130,1
"6989",29139,1
"6990",29141,1
"6991",29144,1
"6992",29162,1
"6993",29166,0
"6994",29170,0
"6995",29171,1
"6996",29177,0
"6997",29179,1
"6998",29180,1
"6999",29182,1
"7000",29188,1
"7001",29196,1
"7002",29202,1
"7003",29212,1
"7004",29213,1
"7005",29226,1
"7006",29228,1
"7007",29239,1
"7008",29240,1
"7009",29242,1
"7010",29244,1
"7011",29247,1
"7012",29251,1
"7013",29257,1
"7014",29265,1
"7015",29268,1
"7016",29270,1
"7017",29276,1
"7018",29278,1
"7019",29279,1
"7020",29280,1
"7021",29281,1
"7022",29284,1
"7023",29292,1
"7024",29297,1
"7025",29301,1
"7026",29303,1
"7027",29304,1
"7028",29308,1
"7029",29322,1
"7030",29326,1
"7031",29333,1
"7032",29334,1
"7033",29335,0
"7034",29336,1
"7035",29337,1
"7036",29338,1
"7037",29339,1
"7038",29342,1
"7039",29345,1
"7040",29346,1
"7041",29350,0
"7042",29351,1
"7043",29360,1
"7044",29365,0
"7045",29367,1
"7046",29370,1
"7047",29371,1
"7048",29374,1
"7049",29375,1
"7050",29388,1
"7051",29390,1
"7052",29394,1
"7053",29398,1
"7054",29401,1
"7055",29403,1
"7056",29406,1
"7057",29410,1
"7058",29413,1
"7059",29422,1
"7060",29426,1
"7061",29430,1
"7062",29435,1
"7063",29451,1
"7064",29457,1
"7065",29458,1
"7066",29459,1
"7067",29460,1
"7068",29464,0
"7069",29467,1
"7070",29468,1
"7071",29471,1
"7072",29472,1
"7073",29473,1
"7074",29477,1
"7075",29481,0
"7076",29486,1
"7077",29501,1
"7078",29504,1
"7079",29506,1
"7080",29508,1
"7081",29513,1
"7082",29514,1
"7083",29522,1
"7084",29523,0
"7085",29525,1
"7086",29528,1
"7087",29532,1
"7088",29534,1
"7089",29544,1
"7090",29549,1
"7091",29550,1
"7092",29551,1
"7093",29556,1
"7094",29564,0
"7095",29565,1
"7096",29579,1
"7097",29583,1
"7098",29585,1
"7099",29591,1
"7100",29593,1
"7101",29594,1
"7102",29596,1
"7103",29600,1
"7104",29604,1
"7105",29606,1
"7106",29613,1
"7107",29620,1
"7108",29623,1
"7109",29626,1
"7110",29627,1
"7111",29633,1
"7112",29636,1
"7113",29638,1
"7114",29640,1
"7115",29642,1
"7116",29645,1
"7117",29651,1
"7118",29655,1
"7119",29661,1
"7120",29669,1
"7121",29673,1
"7122",29677,1
"7123",29682,1
"7124",29685,1
"7125",29688,1
"7126",29692,1
"7127",29694,1
"7128",29700,1
"7129",29704,1
"7130",29709,1
"7131",29714,1
"7132",29715,0
"7133",29718,1
"7134",29722,1
"7135",29727,1
"7136",29728,1
"7137",29729,1
"7138",29733,1
"7139",29737,1
"7140",29741,1
"7141",29745,1
"7142",29749,1
"7143",29753,1
"7144",29755,1
"7145",29756,1
"7146",29757,1
"7147",29761,1
"7148",29765,1
"7149",29767,1
"7150",29768,0
"7151",29772,1
"7152",29779,0
"7153",29787,1
"7154",29788,1
"7155",29795,1
"7156",29798,0
"7157",29800,1
"7158",29804,1
"7159",29805,1
"7160",29807,1
"7161",29808,1
"7162",29812,1
"7163",29813,1
"7164",29814,1
"7165",29822,0
"7166",29826,1
"7167",29830,1
"7168",29831,1
"7169",29834,1
"7170",29837,1
"7171",29838,1
"7172",29840,1
"7173",29841,1
"7174",29844,1
"7175",29846,1
"7176",29848,1
"7177",29851,1
"7178",29853,1
"7179",29855,1
"7180",29856,1
"7181",29858,1
"7182",29860,1
"7183",29861,1
"7184",29862,1
"7185",29866,1
"7186",29868,1
"7187",29874,1
"7188",29875,1
"7189",29882,1
"7190",29883,1
"7191",29890,1
"7192",29903,1
"7193",29907,0
"7194",29913,1
"7195",29916,1
"7196",29922,1
"7197",29933,1
"7198",29934,0
"7199",29937,1
"7200",29939,1
"7201",29943,1
"7202",29946,1
"7203",29948,0
"7204",29949,1
"7205",29950,1
